protid	isfwd
rev_ENSP00000452440	0
rev_ENSP00000452441	-1
rev_ENSP00000452442	-1
rev_ENSP00000452443	-1
rev_ENSP00000452444	-1
rev_ENSP00000452445	0
rev_ENSP00000452446	0
rev_ENSP00000452447	0
rev_ENSP00000452448	0
rev_ENSP00000452449	0
rev_ENSP00000452450	-1
rev_ENSP00000452451	0
rev_ENSP00000452452	-1
rev_ENSP00000452453	0
rev_ENSP00000452454	-1
rev_ENSP00000452455	-1
rev_ENSP00000452456	-1
rev_ENSP00000452457	-1
rev_ENSP00000452458	0
rev_ENSP00000452459	-1
rev_ENSP00000452460	0
rev_ENSP00000452461	-1
rev_ENSP00000452462	0
rev_ENSP00000452463	-1
rev_ENSP00000452464	-1
rev_ENSP00000452465	-1
rev_ENSP00000452466	-1
rev_ENSP00000452467	0
rev_ENSP00000452468	0
rev_ENSP00000452469	0
rev_ENSP00000452470	-1
rev_ENSP00000452471	0
rev_ENSP00000452472	-1
rev_ENSP00000452473	-1
rev_ENSP00000452474	-1
rev_ENSP00000452475	0
rev_ENSP00000452476	-1
rev_ENSP00000452477	-1
rev_ENSP00000452478	0
rev_ENSP00000452479	-1
rev_ENSP00000452480	0
rev_ENSP00000452481	-1
rev_ENSP00000452482	-1
rev_ENSP00000452483	0
rev_ENSP00000452484	-1
rev_ENSP00000452485	-1
rev_ENSP00000452486	0
rev_ENSP00000452487	-1
rev_ENSP00000452488	-1
rev_ENSP00000452489	-1
rev_ENSP00000452490	-1
rev_ENSP00000452491	-1
rev_ENSP00000452492	0
rev_ENSP00000452493	0
rev_ENSP00000452494	-1
rev_ENSP00000452495	0
rev_ENSP00000452496	0
rev_ENSP00000452497	0
rev_ENSP00000452498	-1
rev_ENSP00000452499	-1
rev_ENSP00000452500	0
rev_ENSP00000452501	0
rev_ENSP00000452502	-1
rev_ENSP00000452503	0
rev_ENSP00000452504	-1
rev_ENSP00000452505	-1
rev_ENSP00000452506	-1
rev_ENSP00000452507	0
rev_ENSP00000452508	-1
rev_ENSP00000452509	0
rev_ENSP00000452510	-1
rev_ENSP00000452511	-1
rev_ENSP00000452512	-1
rev_ENSP00000452513	0
rev_ENSP00000452514	-1
rev_ENSP00000452515	0
rev_ENSP00000452516	-1
rev_ENSP00000452517	-1
rev_ENSP00000452518	0
rev_ENSP00000452519	0
rev_ENSP00000452520	0
rev_ENSP00000452521	-1
rev_ENSP00000452522	0
rev_ENSP00000452523	0
rev_ENSP00000452524	0
rev_ENSP00000452525	0
rev_ENSP00000452526	0
rev_ENSP00000452527	0
rev_ENSP00000452528	-1
rev_ENSP00000452529	-1
rev_ENSP00000452530	-1
rev_ENSP00000452531	0
rev_ENSP00000452532	0
rev_ENSP00000452533	0
rev_ENSP00000452534	-1
rev_ENSP00000452535	-1
rev_ENSP00000452536	-1
rev_ENSP00000452537	-1
rev_ENSP00000452538	0
rev_ENSP00000452539	-1
rev_ENSP00000452540	0
rev_ENSP00000452541	-1
rev_ENSP00000452542	0
rev_ENSP00000452543	-1
rev_ENSP00000452544	0
rev_ENSP00000452545	-1
rev_ENSP00000452546	0
rev_ENSP00000452547	-1
rev_ENSP00000452548	-1
rev_ENSP00000452549	0
rev_ENSP00000452550	0
rev_ENSP00000452551	-1
rev_ENSP00000452552	0
rev_ENSP00000452553	0
rev_ENSP00000452554	-1
rev_ENSP00000452555	0
rev_ENSP00000452556	-1
rev_ENSP00000452557	-1
rev_ENSP00000452558	0
rev_ENSP00000452560	-1
rev_ENSP00000452561	-1
rev_ENSP00000452562	-1
rev_ENSP00000452563	0
rev_ENSP00000452564	0
rev_ENSP00000452565	-1
rev_ENSP00000452566	0
rev_ENSP00000452567	-1
rev_ENSP00000452568	-1
rev_ENSP00000452569	-1
rev_ENSP00000452570	0
rev_ENSP00000452571	-1
rev_ENSP00000452572	-1
rev_ENSP00000452573	-1
rev_ENSP00000452574	-1
rev_ENSP00000452575	0
rev_ENSP00000452576	-1
rev_ENSP00000452577	0
rev_ENSP00000452578	-1
rev_ENSP00000452579	-1
rev_ENSP00000452580	0
rev_ENSP00000452581	0
rev_ENSP00000452582	0
rev_ENSP00000452583	0
rev_ENSP00000452584	0
rev_ENSP00000452585	0
rev_ENSP00000452586	-1
rev_ENSP00000452587	0
rev_ENSP00000452588	0
rev_ENSP00000452589	-1
rev_ENSP00000452590	-1
rev_ENSP00000452591	-1
rev_ENSP00000452592	-1
rev_ENSP00000452593	0
rev_ENSP00000452594	0
rev_ENSP00000452595	-1
rev_ENSP00000452596	-1
rev_ENSP00000452597	-1
rev_ENSP00000452598	0
rev_ENSP00000452599	-1
rev_ENSP00000452600	-1
rev_ENSP00000452601	-1
rev_ENSP00000452602	-1
rev_ENSP00000452603	-1
rev_ENSP00000452604	-1
rev_ENSP00000452605	-1
rev_ENSP00000452606	0
rev_ENSP00000452607	-1
rev_ENSP00000452608	0
rev_ENSP00000452609	-1
rev_ENSP00000452610	0
rev_ENSP00000452611	0
rev_ENSP00000452612	-1
rev_ENSP00000452613	0
rev_ENSP00000452614	0
rev_ENSP00000452615	0
rev_ENSP00000452616	0
rev_ENSP00000452617	0
rev_ENSP00000452618	-1
rev_ENSP00000452619	0
rev_ENSP00000452620	0
rev_ENSP00000452621	-1
rev_ENSP00000452622	-1
rev_ENSP00000452623	0
rev_ENSP00000452624	0
rev_ENSP00000452625	0
rev_ENSP00000452626	-1
rev_ENSP00000452627	-1
rev_ENSP00000452628	0
rev_ENSP00000452629	-1
rev_ENSP00000452630	0
rev_ENSP00000452631	-1
rev_ENSP00000452632	-1
rev_ENSP00000452633	-1
rev_ENSP00000452634	-1
rev_ENSP00000452636	-1
rev_ENSP00000452637	0
rev_ENSP00000452638	0
rev_ENSP00000452639	0
rev_ENSP00000452640	-1
rev_ENSP00000452641	0
rev_ENSP00000452642	0
rev_ENSP00000452643	0
rev_ENSP00000452645	-1
rev_ENSP00000452646	0
rev_ENSP00000452647	0
rev_ENSP00000452648	0
rev_ENSP00000452649	0
rev_ENSP00000452651	-1
rev_ENSP00000452652	0
rev_ENSP00000452653	0
rev_ENSP00000452654	0
rev_ENSP00000452655	0
rev_ENSP00000452656	0
rev_ENSP00000452657	-1
rev_ENSP00000452658	-1
rev_ENSP00000452659	0
rev_ENSP00000452660	0
rev_ENSP00000452661	-1
rev_ENSP00000452662	-1
rev_ENSP00000452663	0
rev_ENSP00000452664	0
rev_ENSP00000452665	0
rev_ENSP00000452666	0
rev_ENSP00000452667	0
rev_ENSP00000452668	0
rev_ENSP00000452669	0
rev_ENSP00000452670	-1
rev_ENSP00000452671	0
rev_ENSP00000452672	0
rev_ENSP00000452673	0
rev_ENSP00000452674	0
rev_ENSP00000452675	-1
rev_ENSP00000452676	0
rev_ENSP00000452677	0
rev_ENSP00000452678	0
rev_ENSP00000452679	0
rev_ENSP00000452681	0
rev_ENSP00000452682	0
rev_ENSP00000452683	-1
rev_ENSP00000452684	0
rev_ENSP00000452685	-1
rev_ENSP00000452686	0
rev_ENSP00000452687	0
rev_ENSP00000452688	0
rev_ENSP00000452689	-1
rev_ENSP00000452690	-1
rev_ENSP00000452691	0
rev_ENSP00000452692	-1
rev_ENSP00000452693	0
rev_ENSP00000452694	-1
rev_ENSP00000452695	0
rev_ENSP00000452696	-1
rev_ENSP00000452697	0
rev_ENSP00000452698	0
rev_ENSP00000452699	0
rev_ENSP00000452700	0
rev_ENSP00000452701	-1
rev_ENSP00000452702	-1
rev_ENSP00000452703	0
rev_ENSP00000452704	0
rev_ENSP00000452705	-1
rev_ENSP00000452706	-1
rev_ENSP00000452707	0
rev_ENSP00000452708	0
rev_ENSP00000452709	0
rev_ENSP00000452710	0
rev_ENSP00000452711	0
rev_ENSP00000452712	-1
rev_ENSP00000452713	-1
rev_ENSP00000452714	-1
rev_ENSP00000452715	-1
rev_ENSP00000452716	-1
rev_ENSP00000452717	-1
rev_ENSP00000452718	0
rev_ENSP00000452719	0
rev_ENSP00000452720	0
rev_ENSP00000452721	-1
rev_ENSP00000452722	0
rev_ENSP00000452723	0
rev_ENSP00000452724	0
rev_ENSP00000452725	0
rev_ENSP00000452726	-1
rev_ENSP00000452727	0
rev_ENSP00000452728	-1
rev_ENSP00000452729	-1
rev_ENSP00000452730	-1
rev_ENSP00000452731	-1
rev_ENSP00000452732	0
rev_ENSP00000452734	0
rev_ENSP00000452735	0
rev_ENSP00000452736	0
rev_ENSP00000452737	0
rev_ENSP00000452738	-1
rev_ENSP00000452739	-1
rev_ENSP00000452740	-1
rev_ENSP00000452741	-1
rev_ENSP00000452742	0
rev_ENSP00000452743	-1
rev_ENSP00000452744	0
rev_ENSP00000452745	0
rev_ENSP00000452746	0
rev_ENSP00000452747	-1
rev_ENSP00000452748	-1
rev_ENSP00000452749	0
rev_ENSP00000452750	0
rev_ENSP00000452751	-1
rev_ENSP00000452752	0
rev_ENSP00000452753	0
rev_ENSP00000452754	-1
rev_ENSP00000452755	-1
rev_ENSP00000452756	-1
rev_ENSP00000452757	0
rev_ENSP00000452758	-1
rev_ENSP00000452759	-1
rev_ENSP00000452760	-1
rev_ENSP00000452761	-1
rev_ENSP00000452762	0
rev_ENSP00000452763	-1
rev_ENSP00000452764	0
rev_ENSP00000452765	0
rev_ENSP00000452766	-1
rev_ENSP00000452767	0
rev_ENSP00000452768	0
rev_ENSP00000452769	-1
rev_ENSP00000452770	-1
rev_ENSP00000452771	0
rev_ENSP00000452772	-1
rev_ENSP00000452773	-1
rev_ENSP00000452774	-1
rev_ENSP00000452775	-1
rev_ENSP00000452776	-1
rev_ENSP00000452777	-1
rev_ENSP00000452778	-1
rev_ENSP00000452779	0
rev_ENSP00000452780	-1
rev_ENSP00000452781	0
rev_ENSP00000452782	0
rev_ENSP00000452783	0
rev_ENSP00000452784	0
rev_ENSP00000452785	-1
rev_ENSP00000452786	0
rev_ENSP00000452787	-1
rev_ENSP00000452788	0
rev_ENSP00000452789	-1
rev_ENSP00000452791	-1
rev_ENSP00000452792	0
rev_ENSP00000452793	-1
rev_ENSP00000452794	-1
rev_ENSP00000452795	0
rev_ENSP00000452796	-1
rev_ENSP00000452797	0
rev_ENSP00000452798	-1
rev_ENSP00000452799	0
rev_ENSP00000452800	-1
rev_ENSP00000452802	0
rev_ENSP00000452803	-1
rev_ENSP00000452804	-1
rev_ENSP00000452805	0
rev_ENSP00000452806	0
rev_ENSP00000452807	0
rev_ENSP00000452808	0
rev_ENSP00000452809	0
rev_ENSP00000452810	-1
rev_ENSP00000452811	-1
rev_ENSP00000452812	0
rev_ENSP00000452813	-1
rev_ENSP00000452814	-1
rev_ENSP00000452815	-1
rev_ENSP00000452816	-1
rev_ENSP00000452817	0
rev_ENSP00000452819	0
rev_ENSP00000452820	0
rev_ENSP00000452821	0
rev_ENSP00000452822	-1
rev_ENSP00000452823	-1
rev_ENSP00000452824	-1
rev_ENSP00000452825	0
rev_ENSP00000452826	0
rev_ENSP00000452827	-1
rev_ENSP00000452828	-1
rev_ENSP00000452829	0
rev_ENSP00000452830	-1
rev_ENSP00000452831	0
rev_ENSP00000452832	-1
rev_ENSP00000452833	0
rev_ENSP00000452835	0
rev_ENSP00000452836	-1
rev_ENSP00000452837	0
rev_ENSP00000452838	0
rev_ENSP00000452839	-1
rev_ENSP00000452840	-1
rev_ENSP00000452841	0
rev_ENSP00000452842	0
rev_ENSP00000452843	-1
rev_ENSP00000452844	0
rev_ENSP00000452845	-1
rev_ENSP00000452847	-1
rev_ENSP00000452849	-1
rev_ENSP00000452850	0
rev_ENSP00000452851	-1
rev_ENSP00000452852	0
rev_ENSP00000452853	-1
rev_ENSP00000452854	-1
rev_ENSP00000452855	-1
rev_ENSP00000452856	0
rev_ENSP00000452857	-1
rev_ENSP00000452858	-1
rev_ENSP00000452859	0
rev_ENSP00000452860	-1
rev_ENSP00000452861	0
rev_ENSP00000452862	0
rev_ENSP00000452863	-1
rev_ENSP00000452864	-1
rev_ENSP00000452865	-1
rev_ENSP00000452866	-1
rev_ENSP00000452867	-1
rev_ENSP00000452868	0
rev_ENSP00000452869	0
rev_ENSP00000452870	0
rev_ENSP00000452871	0
rev_ENSP00000452872	0
rev_ENSP00000452873	-1
rev_ENSP00000452874	-1
rev_ENSP00000452875	-1
rev_ENSP00000452876	-1
rev_ENSP00000452877	-1
rev_ENSP00000452878	-1
rev_ENSP00000452879	-1
rev_ENSP00000452880	0
rev_ENSP00000452881	0
rev_ENSP00000452882	0
rev_ENSP00000452883	0
rev_ENSP00000452884	-1
rev_ENSP00000452885	-1
rev_ENSP00000452886	0
rev_ENSP00000452887	-1
rev_ENSP00000452888	-1
rev_ENSP00000452889	-1
rev_ENSP00000452890	0
rev_ENSP00000452891	-1
rev_ENSP00000452892	-1
rev_ENSP00000452893	0
rev_ENSP00000452894	0
rev_ENSP00000452895	0
rev_ENSP00000452896	-1
rev_ENSP00000452897	0
rev_ENSP00000452898	0
rev_ENSP00000452899	-1
rev_ENSP00000452900	-1
rev_ENSP00000452901	0
rev_ENSP00000452902	-1
rev_ENSP00000452904	0
rev_ENSP00000452905	-1
rev_ENSP00000452906	-1
rev_ENSP00000452907	-1
rev_ENSP00000452908	-1
rev_ENSP00000452909	-1
rev_ENSP00000452910	-1
rev_ENSP00000452911	0
rev_ENSP00000452912	0
rev_ENSP00000452913	-1
rev_ENSP00000452914	0
rev_ENSP00000452915	-1
rev_ENSP00000452916	0
rev_ENSP00000452917	-1
rev_ENSP00000452918	0
rev_ENSP00000452919	0
rev_ENSP00000452920	-1
rev_ENSP00000452921	-1
rev_ENSP00000452922	0
rev_ENSP00000452923	0
rev_ENSP00000452924	0
rev_ENSP00000452925	-1
rev_ENSP00000452926	0
rev_ENSP00000452927	0
rev_ENSP00000452928	-1
rev_ENSP00000452929	-1
rev_ENSP00000452930	-1
rev_ENSP00000452931	0
rev_ENSP00000452932	0
rev_ENSP00000452933	-1
rev_ENSP00000452934	0
rev_ENSP00000452935	-1
rev_ENSP00000452936	-1
rev_ENSP00000452937	0
rev_ENSP00000452938	0
rev_ENSP00000452939	-1
rev_ENSP00000452940	-1
rev_ENSP00000452941	0
rev_ENSP00000452942	0
rev_ENSP00000452943	0
rev_ENSP00000452944	-1
rev_ENSP00000452945	0
rev_ENSP00000452946	0
rev_ENSP00000452947	-1
rev_ENSP00000452948	-1
rev_ENSP00000452949	0
rev_ENSP00000452950	-1
rev_ENSP00000452951	0
rev_ENSP00000452952	-1
rev_ENSP00000452953	-1
rev_ENSP00000452954	0
rev_ENSP00000452955	0
rev_ENSP00000452956	-1
rev_ENSP00000452957	0
rev_ENSP00000452958	0
rev_ENSP00000452959	-1
rev_ENSP00000452961	0
rev_ENSP00000452962	-1
rev_ENSP00000452963	0
rev_ENSP00000452964	-1
rev_ENSP00000452965	0
rev_ENSP00000452966	-1
rev_ENSP00000452967	0
rev_ENSP00000452968	0
rev_ENSP00000452969	-1
rev_ENSP00000452970	0
rev_ENSP00000452971	0
rev_ENSP00000452972	0
rev_ENSP00000452973	0
rev_ENSP00000452974	0
rev_ENSP00000452975	-1
rev_ENSP00000452976	-1
rev_ENSP00000452977	-1
rev_ENSP00000452978	-1
rev_ENSP00000452979	-1
rev_ENSP00000452980	0
rev_ENSP00000452981	0
rev_ENSP00000452982	-1
rev_ENSP00000452983	-1
rev_ENSP00000452984	0
rev_ENSP00000452985	0
rev_ENSP00000452986	0
rev_ENSP00000452987	0
rev_ENSP00000452988	0
rev_ENSP00000452989	-1
rev_ENSP00000452990	-1
rev_ENSP00000452991	-1
rev_ENSP00000452992	-1
rev_ENSP00000452993	-1
rev_ENSP00000452994	-1
rev_ENSP00000452995	-1
rev_ENSP00000452996	0
rev_ENSP00000452997	-1
rev_ENSP00000452998	0
rev_ENSP00000452999	-1
rev_ENSP00000453000	-1
rev_ENSP00000453001	0
rev_ENSP00000453002	-1
rev_ENSP00000453003	0
rev_ENSP00000453004	0
rev_ENSP00000453005	0
rev_ENSP00000453006	-1
rev_ENSP00000453007	-1
rev_ENSP00000453008	-1
rev_ENSP00000453009	-1
rev_ENSP00000453010	0
rev_ENSP00000453011	0
rev_ENSP00000453012	0
rev_ENSP00000453013	0
rev_ENSP00000453014	-1
rev_ENSP00000453015	-1
rev_ENSP00000453016	0
rev_ENSP00000453017	0
rev_ENSP00000453018	-1
rev_ENSP00000453019	-1
rev_ENSP00000453020	0
rev_ENSP00000453021	-1
rev_ENSP00000453022	-1
rev_ENSP00000453023	0
rev_ENSP00000453024	0
rev_ENSP00000453025	0
rev_ENSP00000453026	-1
rev_ENSP00000453027	0
rev_ENSP00000453028	-1
rev_ENSP00000453029	-1
rev_ENSP00000453030	0
rev_ENSP00000453031	-1
rev_ENSP00000453032	0
rev_ENSP00000453033	-1
rev_ENSP00000453034	0
rev_ENSP00000453035	-1
rev_ENSP00000453036	0
rev_ENSP00000453037	0
rev_ENSP00000453038	-1
rev_ENSP00000453039	-1
rev_ENSP00000453040	-1
rev_ENSP00000453041	-1
rev_ENSP00000453042	-1
rev_ENSP00000453043	-1
rev_ENSP00000453044	0
rev_ENSP00000453045	-1
rev_ENSP00000453046	-1
rev_ENSP00000453047	0
rev_ENSP00000453048	-1
rev_ENSP00000453050	0
rev_ENSP00000453051	0
rev_ENSP00000453052	-1
rev_ENSP00000453053	0
rev_ENSP00000453054	-1
rev_ENSP00000453055	-1
rev_ENSP00000453056	0
rev_ENSP00000453057	-1
rev_ENSP00000453058	0
rev_ENSP00000453059	0
rev_ENSP00000453060	-1
rev_ENSP00000453061	-1
rev_ENSP00000453062	-1
rev_ENSP00000453063	-1
rev_ENSP00000453064	0
rev_ENSP00000453065	0
rev_ENSP00000453066	-1
rev_ENSP00000453067	0
rev_ENSP00000453068	0
rev_ENSP00000453069	0
rev_ENSP00000453070	-1
rev_ENSP00000453071	0
rev_ENSP00000453072	-1
rev_ENSP00000453073	-1
rev_ENSP00000453074	-1
rev_ENSP00000453076	0
rev_ENSP00000453077	0
rev_ENSP00000453078	-1
rev_ENSP00000453079	-1
rev_ENSP00000453080	0
rev_ENSP00000453081	0
rev_ENSP00000453082	-1
rev_ENSP00000453083	0
rev_ENSP00000453084	0
rev_ENSP00000453086	0
rev_ENSP00000453087	-1
rev_ENSP00000453088	-1
rev_ENSP00000453089	0
rev_ENSP00000453090	-1
rev_ENSP00000453091	-1
rev_ENSP00000453092	0
rev_ENSP00000453093	-1
rev_ENSP00000453094	-1
rev_ENSP00000453095	0
rev_ENSP00000453096	-1
rev_ENSP00000453097	-1
rev_ENSP00000453098	-1
rev_ENSP00000453099	-1
rev_ENSP00000453100	0
rev_ENSP00000453101	-1
rev_ENSP00000453102	0
rev_ENSP00000453103	0
rev_ENSP00000453104	-1
rev_ENSP00000453105	0
rev_ENSP00000453106	-1
rev_ENSP00000453107	-1
rev_ENSP00000453108	0
rev_ENSP00000453109	0
rev_ENSP00000453110	-1
rev_ENSP00000453111	-1
rev_ENSP00000453112	-1
rev_ENSP00000453113	-1
rev_ENSP00000453114	0
rev_ENSP00000453115	0
rev_ENSP00000453116	-1
rev_ENSP00000453117	-1
rev_ENSP00000453118	0
rev_ENSP00000453119	-1
rev_ENSP00000453120	-1
rev_ENSP00000453121	-1
rev_ENSP00000453122	0
rev_ENSP00000453124	-1
rev_ENSP00000453125	-1
rev_ENSP00000453126	0
rev_ENSP00000453127	-1
rev_ENSP00000453128	-1
rev_ENSP00000453129	-1
rev_ENSP00000453130	-1
rev_ENSP00000453131	-1
rev_ENSP00000453132	-1
rev_ENSP00000453133	0
rev_ENSP00000453135	-1
rev_ENSP00000453136	-1
rev_ENSP00000453137	0
rev_ENSP00000453138	-1
rev_ENSP00000453139	-1
rev_ENSP00000453140	-1
rev_ENSP00000453141	0
rev_ENSP00000453142	0
rev_ENSP00000453143	-1
rev_ENSP00000453144	-1
rev_ENSP00000453145	0
rev_ENSP00000453146	0
rev_ENSP00000453147	0
rev_ENSP00000453148	0
rev_ENSP00000453149	0
rev_ENSP00000453150	-1
rev_ENSP00000453151	-1
rev_ENSP00000453152	-1
rev_ENSP00000453153	-1
rev_ENSP00000453154	0
rev_ENSP00000453155	-1
rev_ENSP00000453156	-1
rev_ENSP00000453157	-1
rev_ENSP00000453158	-1
rev_ENSP00000453159	-1
rev_ENSP00000453160	0
rev_ENSP00000453161	0
rev_ENSP00000453162	0
rev_ENSP00000453163	-1
rev_ENSP00000453164	0
rev_ENSP00000453165	-1
rev_ENSP00000453166	0
rev_ENSP00000453167	-1
rev_ENSP00000453168	-1
rev_ENSP00000453169	-1
rev_ENSP00000453170	-1
rev_ENSP00000453171	-1
rev_ENSP00000453172	0
rev_ENSP00000453173	0
rev_ENSP00000453174	0
rev_ENSP00000453175	-1
rev_ENSP00000453176	-1
rev_ENSP00000453177	0
rev_ENSP00000453178	-1
rev_ENSP00000453179	-1
rev_ENSP00000453180	-1
rev_ENSP00000453181	0
rev_ENSP00000453182	0
rev_ENSP00000453183	-1
rev_ENSP00000453184	0
rev_ENSP00000453185	0
rev_ENSP00000453186	0
rev_ENSP00000453187	-1
rev_ENSP00000453188	-1
rev_ENSP00000453189	0
rev_ENSP00000453190	-1
rev_ENSP00000453191	-1
rev_ENSP00000453192	-1
rev_ENSP00000453193	0
rev_ENSP00000453194	0
rev_ENSP00000453195	-1
rev_ENSP00000453196	0
rev_ENSP00000453197	0
rev_ENSP00000453198	0
rev_ENSP00000453199	0
rev_ENSP00000453200	0
rev_ENSP00000453201	-1
rev_ENSP00000453202	-1
rev_ENSP00000453203	-1
rev_ENSP00000453204	0
rev_ENSP00000453205	-1
rev_ENSP00000453206	-1
rev_ENSP00000453207	-1
rev_ENSP00000453208	0
rev_ENSP00000453209	0
rev_ENSP00000453210	0
rev_ENSP00000453211	0
rev_ENSP00000453212	0
rev_ENSP00000453213	-1
rev_ENSP00000453214	-1
rev_ENSP00000453215	-1
rev_ENSP00000453217	-1
rev_ENSP00000453218	0
rev_ENSP00000453219	-1
rev_ENSP00000453220	-1
rev_ENSP00000453221	-1
rev_ENSP00000453222	0
rev_ENSP00000453223	0
rev_ENSP00000453224	0
rev_ENSP00000453225	0
rev_ENSP00000453226	0
rev_ENSP00000453227	0
rev_ENSP00000453228	0
rev_ENSP00000453229	-1
rev_ENSP00000453230	0
rev_ENSP00000453231	0
rev_ENSP00000453232	-1
rev_ENSP00000453233	0
rev_ENSP00000453234	-1
rev_ENSP00000453235	0
rev_ENSP00000453236	-1
rev_ENSP00000453237	-1
rev_ENSP00000453238	0
rev_ENSP00000453239	0
rev_ENSP00000453241	-1
rev_ENSP00000453242	-1
rev_ENSP00000453245	-1
rev_ENSP00000453246	-1
rev_ENSP00000453247	-1
rev_ENSP00000453248	0
rev_ENSP00000453249	0
rev_ENSP00000453250	-1
rev_ENSP00000453251	0
rev_ENSP00000453252	0
rev_ENSP00000453253	-1
rev_ENSP00000453254	-1
rev_ENSP00000453255	-1
rev_ENSP00000453256	-1
rev_ENSP00000453257	-1
rev_ENSP00000453258	-1
rev_ENSP00000453259	0
rev_ENSP00000453260	-1
rev_ENSP00000453261	0
rev_ENSP00000453262	-1
rev_ENSP00000453263	-1
rev_ENSP00000453264	-1
rev_ENSP00000453265	-1
rev_ENSP00000453266	-1
rev_ENSP00000453267	-1
rev_ENSP00000453268	-1
rev_ENSP00000453271	0
rev_ENSP00000453272	-1
rev_ENSP00000453273	0
rev_ENSP00000453274	0
rev_ENSP00000453275	0
rev_ENSP00000453276	0
rev_ENSP00000453277	-1
rev_ENSP00000453278	-1
rev_ENSP00000453280	-1
rev_ENSP00000453281	0
rev_ENSP00000453282	0
rev_ENSP00000453283	-1
rev_ENSP00000453284	0
rev_ENSP00000453285	-1
rev_ENSP00000453286	-1
rev_ENSP00000453287	0
rev_ENSP00000453288	-1
rev_ENSP00000453290	0
rev_ENSP00000453291	-1
rev_ENSP00000453292	0
rev_ENSP00000453293	-1
rev_ENSP00000453294	0
rev_ENSP00000453295	-1
rev_ENSP00000453296	0
rev_ENSP00000453297	0
rev_ENSP00000453298	-1
rev_ENSP00000453299	0
rev_ENSP00000453300	0
rev_ENSP00000453301	-1
rev_ENSP00000453302	0
rev_ENSP00000453303	-1
rev_ENSP00000453304	0
rev_ENSP00000453305	0
rev_ENSP00000453306	0
rev_ENSP00000453307	0
rev_ENSP00000453308	-1
rev_ENSP00000453309	-1
rev_ENSP00000453310	-1
rev_ENSP00000453311	-1
rev_ENSP00000453313	-1
rev_ENSP00000453314	0
rev_ENSP00000453315	0
rev_ENSP00000453317	-1
rev_ENSP00000453318	-1
rev_ENSP00000453319	0
rev_ENSP00000453320	-1
rev_ENSP00000453321	-1
rev_ENSP00000453322	0
rev_ENSP00000453323	-1
rev_ENSP00000453324	-1
rev_ENSP00000453325	-1
rev_ENSP00000453326	0
rev_ENSP00000453327	-1
rev_ENSP00000453328	-1
rev_ENSP00000453329	-1
rev_ENSP00000453330	0
rev_ENSP00000453331	-1
rev_ENSP00000453332	-1
rev_ENSP00000453333	-1
rev_ENSP00000453334	0
rev_ENSP00000453335	-1
rev_ENSP00000453336	0
rev_ENSP00000453337	0
rev_ENSP00000453338	-1
rev_ENSP00000453339	0
rev_ENSP00000453340	-1
rev_ENSP00000453341	0
rev_ENSP00000453342	-1
rev_ENSP00000453343	-1
rev_ENSP00000453344	0
rev_ENSP00000453345	0
rev_ENSP00000453346	0
rev_ENSP00000453347	-1
rev_ENSP00000453348	-1
rev_ENSP00000453349	0
rev_ENSP00000453350	0
rev_ENSP00000453351	-1
rev_ENSP00000453352	-1
rev_ENSP00000453353	0
rev_ENSP00000453354	-1
rev_ENSP00000453355	-1
rev_ENSP00000453356	0
rev_ENSP00000453357	0
rev_ENSP00000453358	-1
rev_ENSP00000453359	-1
rev_ENSP00000453360	0
rev_ENSP00000453361	-1
rev_ENSP00000453362	0
rev_ENSP00000453363	0
rev_ENSP00000453364	0
rev_ENSP00000453365	0
rev_ENSP00000453366	-1
rev_ENSP00000453367	-1
rev_ENSP00000453368	0
rev_ENSP00000453369	0
rev_ENSP00000453370	0
rev_ENSP00000453371	-1
rev_ENSP00000453372	-1
rev_ENSP00000453373	0
rev_ENSP00000453374	0
rev_ENSP00000453375	-1
rev_ENSP00000453376	0
rev_ENSP00000453377	0
rev_ENSP00000453378	0
rev_ENSP00000453379	-1
rev_ENSP00000453380	0
rev_ENSP00000453381	-1
rev_ENSP00000453382	-1
rev_ENSP00000453383	-1
rev_ENSP00000453384	0
rev_ENSP00000453386	0
rev_ENSP00000453387	0
rev_ENSP00000453388	-1
rev_ENSP00000453390	0
rev_ENSP00000453391	-1
rev_ENSP00000453392	-1
rev_ENSP00000453393	0
rev_ENSP00000453394	-1
rev_ENSP00000453395	-1
rev_ENSP00000453396	-1
rev_ENSP00000453397	-1
rev_ENSP00000453398	0
rev_ENSP00000453399	0
rev_ENSP00000453400	-1
rev_ENSP00000453401	-1
rev_ENSP00000453402	-1
rev_ENSP00000453403	-1
rev_ENSP00000453404	0
rev_ENSP00000453405	0
rev_ENSP00000453406	0
rev_ENSP00000453407	0
rev_ENSP00000453408	0
rev_ENSP00000453409	0
rev_ENSP00000453410	0
rev_ENSP00000453411	-1
rev_ENSP00000453412	-1
rev_ENSP00000453413	0
rev_ENSP00000453414	-1
rev_ENSP00000453415	-1
rev_ENSP00000453417	-1
rev_ENSP00000453418	-1
rev_ENSP00000453419	0
rev_ENSP00000453420	0
rev_ENSP00000453421	-1
rev_ENSP00000453422	-1
rev_ENSP00000453423	0
rev_ENSP00000453424	0
rev_ENSP00000453425	0
rev_ENSP00000453426	0
rev_ENSP00000453427	0
rev_ENSP00000453428	-1
rev_ENSP00000453429	-1
rev_ENSP00000453430	0
rev_ENSP00000453431	-1
rev_ENSP00000453432	-1
rev_ENSP00000453433	-1
rev_ENSP00000453434	-1
